,x,y,waveform,color
675,6.7570667,4.596876,"[-0.04364322  0.01291473  0.02763832  0.00366976  0.05043278  0.11661942
  0.09049863  0.02248448  0.03000354  0.09203074  0.10769122  0.07031586
  0.05979296  0.0699833   0.01861043 -0.03525774  0.0299417   0.09966606
 -0.03761509 -0.30111438 -0.42988858 -0.38104529 -0.33413747 -0.3290318
 -0.25200083 -0.08446201  0.05206748  0.06421779  0.00856553 -0.01064621
  0.02324227  0.05627926  0.05839993  0.048565    0.05852455  0.07575678
  0.07841273  0.10629868  0.17057345  0.17585446  0.10734395  0.09360792
  0.15980159  0.16487198  0.08625562  0.07060917  0.12122448  0.09721975
  0.01146759 -0.00603914]",9
676,2.1230662,9.622853,"[ 0.03600868  0.04628453  0.08369662  0.07128671  0.03690957  0.05236848
  0.08819609  0.06472045  0.00878766 -0.00802656  0.02030289  0.04214004
  0.04552886  0.03764804  0.03735654  0.07707487  0.13519519  0.08661755
 -0.13849127 -0.3852605  -0.47890309 -0.44043774 -0.35596029 -0.23680721
 -0.09646869  0.00669127  0.05400168  0.08875501  0.112004    0.09633816
  0.08983124  0.13479753  0.16825777  0.12585278  0.07918887  0.08518817
  0.09973476  0.07987463  0.05316353  0.05268079  0.05117632  0.03581699
  0.01137124 -0.01619826 -0.03433732 -0.03572914 -0.02706608 -0.0121897
 -0.00469245 -0.01650362]",0
677,-0.6106739,3.3535426,"[ 0.04014463  0.04771121  0.05297237  0.05323906  0.05214123  0.05446691
  0.06269338  0.07078401  0.0739814   0.08221804  0.09167334  0.08513442
  0.08351639  0.10440654  0.10298391  0.08267934  0.11771075  0.11015741
 -0.1428748  -0.5058703  -0.60047456 -0.39084435 -0.17461489 -0.08034666
 -0.02744054  0.00710337  0.00223251 -0.01375487 -0.01998067 -0.02725025
 -0.03392065 -0.03093872 -0.01743567  0.00829738  0.03902874  0.05806752
  0.0655389   0.07472416  0.08273323  0.07758215  0.0675807   0.0648253
  0.06375607  0.05855917  0.05491001  0.053015    0.04504693  0.03585939
  0.03464248  0.03460343]",1
678,-0.67839754,3.5093892,"[ 0.04687463  0.05943662  0.05732909  0.05838081  0.06778194  0.06904485
  0.06203072  0.0595503   0.06726467  0.08193679  0.09105017  0.08627774
  0.09008699  0.10331441  0.07988068  0.05591285  0.11239695  0.10129947
 -0.19125269 -0.5586027  -0.59189235 -0.33267926 -0.12630287 -0.05755104
 -0.01374344  0.01204919 -0.00425147 -0.01991877 -0.01794816 -0.02326503
 -0.03613634 -0.04045331 -0.02456294  0.01275054  0.05186233  0.07041582
  0.0773039   0.0878875   0.09025467  0.07832359  0.06659491  0.06118553
  0.05483785  0.05085971  0.05205429  0.05071809  0.04489677  0.03577879
  0.02060982  0.00637172]",1
679,-0.7238115,3.5017738,"[ 0.03380964  0.04758381  0.05460925  0.058745    0.067051    0.07632824
  0.08081087  0.07814648  0.07536696  0.08393824  0.09340859  0.08715374
  0.08769665  0.10417052  0.09652322  0.0878937   0.13098713  0.08374402
 -0.21660713 -0.5505705  -0.56653968 -0.32826368 -0.13905307 -0.06643388
 -0.02105027  0.00333877 -0.00785791 -0.02393771 -0.03634597 -0.05006359
 -0.05248122 -0.04028227 -0.01967217  0.00957743  0.04037424  0.06105098
  0.07435502  0.08787533  0.09712421  0.09372313  0.07930407  0.06245849
  0.05619463  0.05933875  0.06034754  0.05433938  0.04587337  0.03796089
  0.03485319  0.03252156]",1
680,9.299914,6.1204643,"[ 0.057495    0.06292733  0.06198642  0.06672033  0.08058357  0.09054686
  0.09691891  0.10701722  0.11521445  0.1193964   0.12522559  0.12971932
  0.1291953   0.13515216  0.14499426  0.12641699  0.05695377 -0.05684207
 -0.21276678 -0.3827456  -0.47872131 -0.43908848 -0.31873816 -0.20833733
 -0.13052452 -0.07130475 -0.02791985 -0.00116868  0.01770222  0.03365366
  0.04007561  0.03750565  0.03354515  0.03011882  0.02589918  0.01876777
  0.01255655  0.01372987  0.02182358  0.02703545  0.02577625  0.02710401
  0.03489049  0.0392389   0.03985247  0.04451263  0.05113351  0.05408617
  0.05606016  0.05756741]",8
681,-0.37971738,3.9932587,"[ 3.02270478e-02  2.64589021e-02  1.47258125e-02 -3.32124256e-04
  9.46154553e-03  4.29531573e-02  6.97453316e-02  7.62329474e-02
  8.28955422e-02  8.68967879e-02  7.55011044e-02  6.26472773e-02
  6.75034871e-02  8.79576721e-02  9.27147852e-02  7.99311144e-02
  8.37905441e-02  4.88847403e-02 -1.51601483e-01 -4.56289286e-01
 -5.97942582e-01 -4.66861640e-01 -2.30041738e-01 -6.31147555e-02
  1.88946414e-02  6.76983097e-02  9.12675053e-02  7.78712783e-02
  4.56349597e-02  2.90490299e-02  1.34659322e-02 -2.03970956e-02
 -4.21946085e-02 -2.37116194e-02  1.30785967e-02  3.29414056e-02
  3.90671220e-02  4.79109029e-02  5.52623791e-02  5.15960386e-02
  4.35197196e-02  4.90060486e-02  5.86274870e-02  6.23561648e-02
  6.04055873e-02  5.77514389e-02  5.38328043e-02  4.36552747e-02
  3.52286050e-02  2.44438571e-02]",1
682,-0.18618815,2.5455315,"[ 0.01501735  0.02597322  0.04562114  0.05394363  0.05291608  0.05430049
  0.05955655  0.0673887   0.07869565  0.08659108  0.08881691  0.08695969
  0.08872564  0.09598072  0.0989358   0.09465541  0.10531682  0.09428347
 -0.06292412 -0.36163019 -0.56875777 -0.51559868 -0.31252547 -0.1374285
 -0.02745072  0.03859977  0.05642891  0.04198858  0.02664056  0.01215194
 -0.00789185 -0.0212675  -0.02169717 -0.01422777  0.00496207  0.03360846
  0.05650594  0.0690007   0.0742231   0.07457321  0.06878567  0.05966928
  0.05334383  0.05562055  0.05974194  0.05565089  0.04223825  0.03292319
  0.02927963  0.02565177]",1
683,-0.7469167,3.4654906,"[ 0.05951498  0.04983277  0.03986632  0.04520081  0.05685745  0.06559765
  0.07366765  0.06584715  0.0504028   0.06265753  0.0913929   0.09401472
  0.08865418  0.09300293  0.06905363  0.06146549  0.14023805  0.12481807
 -0.18344773 -0.53677993 -0.55915253 -0.33288773 -0.15685437 -0.08320326
 -0.03755886 -0.02883074 -0.04462906 -0.04472428 -0.04183208 -0.06001603
 -0.06922231 -0.04545871  0.00142538  0.04768308  0.07370461  0.0826068
  0.09164197  0.10487344  0.10941471  0.10789613  0.09874104  0.07785664
  0.06080508  0.06188249  0.0610881   0.04480234  0.03228268  0.04126391
  0.05174738  0.04267066]",1
684,-0.6446975,3.2402196,"[ 0.03564889  0.01768597  0.00572043  0.02626751  0.06154197  0.06780783
  0.06566645  0.06875062  0.06679549  0.07862841  0.10056175  0.0911814
  0.07671473  0.10423969  0.11132793  0.07394346  0.08489853  0.08068883
 -0.14381494 -0.48206542 -0.57942912 -0.39661826 -0.20228934 -0.1135749
 -0.06389284 -0.02978902 -0.02851641 -0.03332887 -0.0352229  -0.03764443
 -0.03163898 -0.01240588  0.00519796  0.02332202  0.05497662  0.08923767
  0.10453138  0.10213876  0.10675285  0.11016134  0.09961263  0.08472263
  0.08014688  0.07612743  0.05508722  0.03185035  0.02333153  0.03217893
  0.02859503  0.00368732]",1
685,3.767899,10.586756,"[ 0.06113007  0.03036628  0.02661607  0.07240158  0.10956182  0.09010078
  0.0520898   0.03624813  0.03371161  0.02567381 -0.0016827  -0.03322811
 -0.03106433 -0.00462055  0.01144605  0.01402148  0.00292343 -0.08570544
 -0.28035907 -0.46486643 -0.51020315 -0.42237662 -0.27610131 -0.10676701
  0.03442263  0.08544644  0.06861063  0.0676838   0.09237474  0.08078722
  0.05396945  0.03599579  0.01406934  0.00335105  0.05589992  0.11289394
  0.10713079  0.07495446  0.0819592   0.1041992   0.08900978  0.05872463
  0.04139268  0.04276317  0.07086796  0.10329142  0.09054192  0.04776707
  0.03109221  0.05278188]",5
686,1.2462978,7.585347,"[ 0.04869012  0.05421557  0.04920481  0.03325501  0.02778539  0.04324804
  0.06059596  0.05747339  0.04314406  0.03734943  0.04649948  0.05406731
  0.06177577  0.07038424  0.06146403  0.04541501  0.08597707  0.13091557
 -0.0116581  -0.33883401 -0.56968649 -0.52637098 -0.3414001  -0.16685158
 -0.03147457  0.05836279  0.08356791  0.07484976  0.06950533  0.06819404
  0.06231605  0.0600181   0.06443829  0.0664642   0.06205304  0.06577834
  0.0765458   0.07525162  0.0506078   0.02722096  0.02384597  0.0345112
  0.03879185  0.03042496  0.01802264  0.01956741  0.03195971  0.03430631
  0.02148839  0.00600172]",2
687,0.78180355,9.321877,"[ 0.042842    0.04918041  0.04531252  0.02945143  0.01424055  0.0103902
  0.01727735  0.0262149   0.02898518  0.03562819  0.04470002  0.03875256
  0.03517914  0.05391658  0.05163493  0.02284406  0.05376564  0.08689649
 -0.0944335  -0.44717733 -0.61722876 -0.47205692 -0.23111073 -0.06710789
  0.03613488  0.0970888   0.10263171  0.08403811  0.07461793  0.07411372
  0.07445748  0.07457531  0.07073458  0.07259996  0.0851594   0.094598
  0.07971542  0.05842705  0.05121732  0.04861584  0.03527475  0.0249544
  0.03680981  0.04285818  0.02458288  0.00507867  0.00663898  0.00708477
 -0.00345518 -0.00402803]",0
688,8.509525,4.5344815,"[ 0.03567023  0.06828025  0.13008342  0.16367297  0.14158068  0.10951474
  0.10758245  0.1077797   0.08895978  0.08013176  0.10069972  0.10713274
  0.07903543  0.08256769  0.12760844  0.12685897  0.04910241 -0.05284717
 -0.16520521 -0.30736158 -0.41791453 -0.4143863  -0.3225245  -0.24422635
 -0.2197327  -0.18074932 -0.0987459  -0.02957913 -0.02605332 -0.03518877
 -0.01842597  0.00665776  0.03243268  0.04998306  0.04742219  0.05392877
  0.07916842  0.07752365  0.05927057  0.08364215  0.12380406  0.11879094
  0.09183197  0.07236198  0.04603691  0.03816812  0.0489909   0.03993225
  0.0200975   0.01645918]",11
689,1.2163496,9.720967,"[ 0.01437257  0.02808271  0.03239246  0.03954044  0.04682004  0.04060037
  0.02761069  0.03233349  0.05647473  0.07225018  0.05887676  0.03337908
  0.02917824  0.04211204  0.03565755  0.02332239  0.04058284  0.01067765
 -0.19332508 -0.47990252 -0.57883379 -0.42339185 -0.21020962 -0.07127612
  0.02845051  0.10194547  0.12023968  0.10725711  0.10531625  0.10938798
  0.10864575  0.11209647  0.10501643  0.08926503  0.09170593  0.10471921
  0.08866037  0.05695547  0.04752078  0.0423717   0.01517508  0.00256059
  0.02251906  0.03264904  0.01119921 -0.00574925 -0.00814567 -0.00926577
 -0.00542658  0.00470475]",2
690,1.8228786,10.923656,"[ 7.59206442e-02  7.48081964e-02  8.52730648e-02  9.59215296e-02
  8.44668017e-02  3.90320767e-02  2.51828949e-04 -1.21778325e-04
 -3.22260063e-03 -3.93038641e-02 -5.92038235e-02 -3.05112714e-02
  1.19187825e-02  3.91318870e-02  2.52877091e-02 -2.38127054e-02
 -5.17491888e-02 -8.65012996e-02 -2.31866556e-01 -4.36808994e-01
 -4.79560083e-01 -3.19510362e-01 -1.46341494e-01 -5.01695598e-02
  1.60020253e-02  5.30576024e-02  6.92330604e-02  1.14876524e-01
  1.93542222e-01  2.20582940e-01  1.83453560e-01  1.56425948e-01
  1.73006756e-01  1.88272565e-01  1.94101262e-01  1.74991433e-01
  1.02984951e-01  1.24018386e-02 -2.82438933e-02 -1.66646606e-02
  3.68695462e-03  4.19548535e-02  7.08091076e-02  5.69929563e-02
 -7.41303647e-03 -8.17992191e-02 -9.51846014e-02 -5.86043956e-02
 -3.42730624e-02 -5.15127426e-02]",0
691,5.1459703,8.882305,"[ 0.03822263  0.0638893   0.11573251  0.16563023  0.14565794  0.07673983
  0.0483803   0.07030322  0.07925169  0.074405    0.06674419  0.04387334
  0.01472508 -0.0080055  -0.00884244  0.03562969  0.07507479 -0.03367336
 -0.27371448 -0.44597479 -0.45107294 -0.37105409 -0.28971528 -0.20165884
 -0.10071657 -0.02552636  0.00158133  0.02009535  0.05698414  0.07243034
  0.07380182  0.12889617  0.19288342  0.14238378  0.03372825  0.0473881
  0.13738158  0.13646604  0.05123638  0.01778677  0.03742505  0.05248387
  0.03585629 -0.00901557 -0.03991833 -0.00916536  0.02390052 -0.0048972
 -0.016748    0.04420206]",6
692,1.2004281,8.80274,"[ 0.03654515  0.0421018   0.04865379  0.05224523  0.05335185  0.05713636
  0.06435685  0.06760169  0.06387861  0.06433841  0.07172276  0.07188934
  0.0691563   0.07931419  0.08079403  0.0635681   0.06724235  0.03152078
 -0.19240754 -0.51315781 -0.606531   -0.40224912 -0.16551851 -0.05736745
 -0.01342346  0.01267207  0.00554707 -0.0114001  -0.0100948   0.00278152
  0.02400127  0.05483402  0.08050649  0.08885856  0.08804798  0.08573558
  0.08092519  0.07425885  0.06893034  0.06480305  0.0596792   0.0540963
  0.04844703  0.04293667  0.03837433  0.03536498  0.03208388  0.02635637
  0.02094135  0.01752785]",2
693,2.5586162,9.766807,"[-0.02288366 -0.01549192  0.00805801  0.01766263  0.01189957  0.00586078
  0.02840407  0.06379085  0.06485507  0.04275578  0.04512715  0.06482134
  0.06983859  0.06638408  0.06153085  0.04873347  0.03116774 -0.0323589
 -0.20966458 -0.4613208  -0.57517391 -0.44458462 -0.22839968 -0.09610391
 -0.02265525  0.05725038  0.10479366  0.10245428  0.08723445  0.08329189
  0.07167951  0.06654206  0.08311576  0.08577956  0.05973542  0.06025831
  0.10069935  0.11356562  0.08805122  0.06787771  0.05708669  0.01825692
 -0.03096388 -0.04680175 -0.03215614 -0.01204089 -0.00060307  0.01027411
  0.03126783  0.04649574]",2
694,1.7314526,10.459801,"[ 0.09187676  0.08517448  0.10096898  0.16676427  0.21876753  0.20373608
  0.15320091  0.11911869  0.11240561  0.12312221  0.12655912  0.08603284
  0.00604385 -0.05656953 -0.07731617 -0.08308018 -0.08951565 -0.12179267
 -0.20243565 -0.28997617 -0.33022758 -0.31897999 -0.25454487 -0.14094014
 -0.04737635 -0.01663519  0.03939084  0.16320828  0.26708759  0.27458257
  0.23748443  0.17538579  0.08279906  0.02229747  0.02097674  0.02805791
  0.0036779  -0.01258585 -0.01495682 -0.03179431 -0.03640702 -0.00224809
  0.04238946  0.04231996 -0.00437166 -0.05035739 -0.06304052 -0.07009154
 -0.09724833 -0.09038155]",0
695,1.7166321,10.428778,"[ 0.0413776   0.0152799   0.02289761  0.03451828  0.03428975  0.06889679
  0.10398399  0.08951016  0.06948822  0.07928086  0.07037634  0.03244012
  0.0166774   0.0199383   0.00558953 -0.00694366  0.00359357 -0.01999263
 -0.16362054 -0.38353204 -0.50175569 -0.42682347 -0.2627493  -0.12312098
 -0.03021891  0.03701642  0.08762972  0.14292222  0.1987531   0.2088712
  0.17748979  0.14743887  0.13554788  0.12153945  0.11722352  0.13166172
  0.10944757  0.03066012 -0.02357587 -0.01352812 -0.00595128 -0.0427453
 -0.05554706 -0.02808994 -0.02941605 -0.05843615 -0.05213961 -0.0390415
 -0.04255424 -0.02435435]",0
696,-0.4555944,3.9269865,"[ 0.02547867  0.03528658  0.03213159  0.02004408  0.03777485  0.07288941
  0.08593278  0.07473927  0.06296556  0.06280811  0.0601804   0.06101897
  0.07527691  0.0927037   0.0868091   0.07850051  0.09977301  0.05627618
 -0.17516965 -0.47051627 -0.56894869 -0.4347856  -0.24921333 -0.11044082
 -0.01662223  0.02584033  0.02728103  0.03506767  0.0485079   0.02337371
 -0.02145141 -0.03816451 -0.02248066  0.00476692  0.04024292  0.06810641
  0.06935498  0.06616011  0.07317397  0.08427268  0.09499047  0.09562368
  0.07631275  0.06253404  0.07401293  0.07804055  0.05779025  0.03920045
  0.03059259  0.00808249]",1
697,2.3487067,9.057402,"[ 0.05895362  0.07487213  0.08633994  0.08198811  0.07969741  0.08724455
  0.07381785  0.03681398  0.0229388   0.04801447  0.09100786  0.10426487
  0.08742434  0.08646338  0.09194105  0.04239923 -0.0398453  -0.11188804
 -0.24397118 -0.45087361 -0.54345689 -0.42397742 -0.24349536 -0.12649354
 -0.04065645  0.0271871   0.04677141  0.05595226  0.06952959  0.06279085
  0.04817873  0.0499602   0.0488788   0.0447175   0.06772483  0.09610428
  0.07218361  0.01992571  0.02486285  0.08403794  0.10227532  0.06449131
  0.04311397  0.05449788  0.0605025   0.05274982  0.0386895   0.02401392
  0.01589567  0.01701245]",2
698,2.688395,9.127453,"[ 0.06945182  0.05946611  0.0744897   0.09964227  0.08034427  0.05604114
  0.08812737  0.1287784   0.10756961  0.07590502  0.08938022  0.10204693
  0.09807865  0.10653063  0.08322983 -0.00715339 -0.07654711 -0.10736843
 -0.24695708 -0.46956653 -0.53552393 -0.37464614 -0.1871314  -0.11011425
 -0.09351098 -0.06881744 -0.0218061   0.01479792  0.01939043  0.02612287
  0.05238457  0.06303077  0.05056505  0.04742167  0.06347395  0.07103391
  0.07600864  0.09293676  0.10965287  0.10597699  0.08140227  0.05980383
  0.05936058  0.06965641  0.07264658  0.06848456  0.05214935  0.01845412
 -0.00343498  0.01613086]",2
699,1.2910792,10.803593,"[ 0.0775667   0.1211159   0.09707034  0.06762395  0.04211283 -0.00733305
 -0.0419792  -0.03309875 -0.01643751 -0.01717199 -0.00973188  0.01025451
  0.00866996 -0.01533028 -0.04287811 -0.04384103 -0.01066343 -0.02776434
 -0.19221052 -0.41990188 -0.49131148 -0.3495454  -0.17597169 -0.07463574
  0.00346722  0.09429176  0.15926356  0.1975288   0.22475263  0.2131308
  0.1822853   0.18233292  0.19476392  0.15597378  0.08640045  0.03856182
  0.0225989   0.03391812  0.05939204  0.06105159  0.03466424  0.00128495
 -0.03505708 -0.06610488 -0.06914997 -0.0619899  -0.04733175 -0.02752241
 -0.02603142 -0.08134831]",0
700,2.0156398,7.826633,"[ 0.02844565  0.02370583  0.03085808  0.04221585  0.04884594  0.05937153
  0.07216771  0.06879111  0.055664    0.05691441  0.0689981   0.07132469
  0.07138775  0.07397781  0.06292234  0.05594745  0.07838363  0.0433543
 -0.15817094 -0.4279429  -0.54741907 -0.46889278 -0.31362004 -0.16579964
 -0.04594991  0.02430296  0.04849187  0.05669816  0.06041984  0.05588474
  0.05797143  0.07110866  0.07951837  0.07949517  0.08465474  0.08884715
  0.0813035   0.07252863  0.06973856  0.06206825  0.04775874  0.04187996
  0.04451209  0.04217549  0.03557246  0.03567428  0.03757926  0.02970062
  0.01497387  0.00688352]",2
701,1.81416,8.143177,"[ 0.04215696  0.04723655  0.04552459  0.04665918  0.05545634  0.06477124
  0.06878988  0.07025167  0.07123778  0.07071149  0.06732007  0.05878285
  0.05464999  0.06314247  0.06019265  0.03951328  0.04094577  0.0259799
 -0.14350321 -0.43871185 -0.59446232 -0.47584712 -0.24945897 -0.09321249
 -0.01169681  0.03508153  0.04671378  0.03382479  0.02328359  0.02287137
  0.02651148  0.03397973  0.04867677  0.06853987  0.08684225  0.09655669
  0.09743404  0.09247086  0.08595952  0.07625567  0.0642684   0.05518795
  0.04867646  0.03960815  0.03347952  0.0343011   0.03238174  0.02317021
  0.0178387   0.01800883]",2
702,-0.56989646,2.8391497,"[ 0.04172377  0.04465659  0.03535398  0.03911193  0.05843099  0.06515322
  0.06287227  0.07152769  0.07563508  0.0682655   0.07420884  0.0857304
  0.08937823  0.10033606  0.09151538  0.05366452  0.08680966  0.15041178
 -0.01675182 -0.40377597 -0.60313474 -0.44905016 -0.21960805 -0.11017345
 -0.05731032 -0.01801261 -0.01832714 -0.03593527 -0.04385093 -0.0525974
 -0.05963489 -0.04679269 -0.01641172  0.01960593  0.05661971  0.08379056
  0.09525506  0.10167465  0.10772543  0.10485124  0.09487205  0.08470076
  0.07221047  0.05897356  0.05332055  0.05197227  0.04572501  0.03742629
  0.03606976  0.03441733]",1
703,3.8144603,11.001243,"[ 2.45161633e-02  4.53569865e-02  2.34703035e-02  2.41436071e-02
  7.41464794e-02  9.33831844e-02  6.45753035e-02  6.83942832e-02
  7.86730349e-02  3.87276128e-02  1.43331098e-02  4.98053548e-02
  5.81210699e-02  2.61098779e-04 -2.52193747e-02  1.51456722e-02
  1.51335353e-02 -1.04409730e-01 -3.10546111e-01 -4.79336615e-01
 -5.05560668e-01 -3.90889234e-01 -2.21439236e-01 -7.53564737e-02
  1.31726645e-02  4.24920772e-02  6.06021822e-02  9.57795314e-02
  1.15521670e-01  9.65476672e-02  8.00406843e-02  9.41836632e-02
  1.07687868e-01  9.54502444e-02  9.32138508e-02  1.21943484e-01
  1.38417741e-01  1.04165816e-01  6.04348790e-02  5.16599681e-02
  6.65025328e-02  7.30377994e-02  6.09120414e-02  6.60307773e-02
  7.14369950e-02  3.25772487e-02 -1.73665345e-02 -1.94765121e-02
  8.07981556e-04 -7.07704350e-03]",5
704,-0.38402292,2.250534,"[ 0.03723484  0.04046072  0.0480301   0.05596398  0.05812829  0.05611612
  0.05716538  0.06058125  0.05977315  0.063353    0.07553783  0.07369234
  0.0624683   0.08334451  0.10511537  0.07899571  0.09664688  0.17207879
  0.05311983 -0.33301177 -0.60604419 -0.51017203 -0.27373208 -0.13261107
 -0.04968938  0.02242037  0.0402205   0.01276546 -0.00601872 -0.01199438
 -0.02466269 -0.03915624 -0.03769959 -0.01983     0.00653761  0.03657577
  0.06135441  0.06999755  0.06683393  0.06926795  0.07282505  0.06812115
  0.06387244  0.06430652  0.05680098  0.04503163  0.04325244  0.04528856
  0.04052804  0.03584746]",1
